"payment_id","city","country","film_category","film_rating","payment_amount"
17997,"Cuauhtmoc","Mexico","Travel","G","8.99"
17998,"Cuauhtmoc","Mexico","Comedy","PG-13","4.99"
17999,"Cuauhtmoc","Mexico","Children","PG-13","9.99"
18000,"Cuauhtmoc","Mexico","Music","NC-17","6.99"
18001,"Bijapur","India","Sports","PG","2.99"
18002,"Bijapur","India","Sports","PG-13","8.99"
18003,"Bijapur","India","Foreign","R","2.99"
18004,"Bijapur","India","Classics","G","2.99"
18005,"Bijapur","India","New","R","4.99"
18006,"Bijapur","India","Classics","G","0.99"
18007,"Ourense (Orense)","Spain","Animation","R","0.99"
18008,"Ourense (Orense)","Spain","Foreign","PG-13","9.99"
18009,"Hodeida","Yemen","Animation","R","0.99"
18010,"Hodeida","Yemen","Action","G","0.99"
18011,"Hodeida","Yemen","Sports","PG","7.99"
18012,"Johannesburg","South Africa","Documentary","PG-13","4.99"
18013,"Johannesburg","South Africa","Music","R","2.99"
18014,"Johannesburg","South Africa","Comedy","NC-17","2.99"
18015,"Johannesburg","South Africa","Sports","R","4.99"
18016,"Johannesburg","South Africa","Classics","PG-13","4.99"
18017,"Nam Dinh","Vietnam","Games","PG","4.99"
18018,"Nam Dinh","Vietnam","Travel","NC-17","6.99"
18019,"Nam Dinh","Vietnam","Music","NC-17","5.99"
18020,"Nam Dinh","Vietnam","Drama","PG-13","0.99"
18021,"Nam Dinh","Vietnam","Comedy","R","4.99"
18022,"Nam Dinh","Vietnam","Action","R","0.99"
18023,"Lhokseumawe","Indonesia","Foreign","R","0.99"
18024,"Lhokseumawe","Indonesia","New","NC-17","2.99"
18025,"Lhokseumawe","Indonesia","Action","NC-17","4.99"
18026,"Lhokseumawe","Indonesia","Sports","NC-17","4.99"
18027,"Emmen","Netherlands","Animation","PG-13","8.99"
18028,"Emmen","Netherlands","New","PG-13","7.99"
18029,"Gatineau","Canada","Children","PG","3.99"
18030,"Gatineau","Canada","Family","PG","0.99"
18031,"Gatineau","Canada","Games","NC-17","4.99"
18032,"Gatineau","Canada","Documentary","R","2.99"
18033,"Stockport","United Kingdom","Games","NC-17","6.99"
18034,"Stockport","United Kingdom","Children","G","2.99"
18035,"Stockport","United Kingdom","Games","G","10.99"
18036,"Stockport","United Kingdom","Comedy","R","4.99"
18037,"Ashqelon","Israel","Sports","NC-17","0.99"
18038,"Ashqelon","Israel","Foreign","G","4.99"
18039,"Ashqelon","Israel","Action","R","6.99"
18040,"Ashqelon","Israel","Comedy","G","8.99"
18041,"Ashqelon","Israel","Classics","PG-13","4.99"
18042,"Ashqelon","Israel","Family","PG","4.99"
18043,"Akron","United States","Comedy","G","2.99"
18044,"Akron","United States","Children","PG-13","3.99"
18045,"Akron","United States","New","G","2.99"
18046,"Akron","United States","Sports","PG","3.99"
18047,"Akron","United States","Horror","PG-13","2.99"
18048,"Akron","United States","Sci-Fi","PG","6.99"
18049,"Gaziantep","Turkey","Foreign","PG","0.99"
18050,"Gaziantep","Turkey","Animation","R","0.99"
18051,"Mwanza","Tanzania","Documentary","PG","2.99"
18052,"Mwanza","Tanzania","Horror","R","4.99"
18053,"Mwanza","Tanzania","Games","PG-13","4.99"
18054,"Mwanza","Tanzania","Animation","PG","0.99"
18055,"Coatzacoalcos","Mexico","Drama","G","2.99"
18056,"Coatzacoalcos","Mexico","Music","PG-13","0.99"
18057,"Denizli","Turkey","Comedy","R","4.99"
18058,"Denizli","Turkey","Action","PG","0.99"
18059,"Denizli","Turkey","Drama","PG","8.99"
18060,"Yinchuan","China","Drama","PG-13","3.99"
18061,"Yinchuan","China","Sci-Fi","PG-13","3.99"
18062,"Yinchuan","China","Drama","NC-17","4.99"
18063,"Yinchuan","China","Horror","PG","5.99"
18064,"Shaoguan","China","Family","PG-13","2.99"
18065,"Shaoguan","China","Drama","NC-17","8.99"
18066,"Acua","Mexico","Music","R","4.99"
18067,"Acua","Mexico","Sports","R","5.99"
18068,"Acua","Mexico","Children","NC-17","2.99"
18069,"Acua","Mexico","Action","R","2.99"
18070,"Pjatigorsk","Russian Federation","Action","PG-13","3.99"
18071,"La Paz","Mexico","Games","NC-17","3.99"
18072,"La Paz","Mexico","Sci-Fi","R","5.99"
18073,"Okayama","Japan","Thriller","G","3.99"
18074,"Okayama","Japan","Games","R","0.99"
18075,"Okayama","Japan","Animation","PG-13","7.99"
18076,"Okayama","Japan","Animation","PG-13","4.99"
18077,"Sogamoso","Colombia","Children","PG-13","3.99"
18078,"Mit Ghamr","Egypt","Action","PG","2.99"
18079,"Mit Ghamr","Egypt","Classics","G","4.99"
18080,"Mit Ghamr","Egypt","Animation","G","4.99"
18081,"Mit Ghamr","Egypt","Sci-Fi","PG","4.99"
18082,"Mit Ghamr","Egypt","Sci-Fi","NC-17","4.99"
18083,"Mit Ghamr","Egypt","Sports","R","4.99"
18084,"Mit Ghamr","Egypt","Sports","NC-17","3.99"
18085,"Kanchrapara","India","Classics","NC-17","1.99"
18086,"Kanchrapara","India","Documentary","NC-17","4.99"
18087,"Kanchrapara","India","Travel","NC-17","4.99"
18088,"Kanchrapara","India","Drama","PG-13","9.99"
18089,"Sultanbeyli","Turkey","Family","R","3.99"
18090,"Sultanbeyli","Turkey","Drama","NC-17","4.99"
18091,"Sultanbeyli","Turkey","Games","R","0.99"
18092,"Sultanbeyli","Turkey","Sci-Fi","PG-13","2.99"
18093,"Robamba","Ecuador","Drama","PG-13","2.99"
18094,"Baiyin","China","Foreign","NC-17","2.99"
18095,"Baiyin","China","Documentary","PG","4.99"
18096,"Baiyin","China","Classics","NC-17","7.99"
18097,"Baiyin","China","Comedy","NC-17","3.99"
18098,"Rizhao","China","Sci-Fi","R","2.99"
18099,"York","United Kingdom","Family","G","8.99"
18100,"York","United Kingdom","Drama","NC-17","5.99"
18101,"York","United Kingdom","Action","G","2.99"
18102,"York","United Kingdom","Travel","PG","4.99"
18103,"Salala","Oman","Sci-Fi","R","6.99"
18104,"Salala","Oman","Action","R","2.99"
18105,"Salala","Oman","Games","NC-17","2.99"
18106,"Salala","Oman","Foreign","PG-13","4.99"
18107,"Salala","Oman","Games","R","0.99"
18108,"Salala","Oman","Comedy","NC-17","0.99"
18109,"Brindisi","Italy","Travel","PG","2.99"
18110,"Brindisi","Italy","Sci-Fi","NC-17","4.99"
18111,"Brindisi","Italy","Children","G","4.99"
18112,"Brindisi","Italy","Family","R","1.99"
18113,"Madiun","Indonesia","Sports","PG","5.99"
18114,"Madiun","Indonesia","Action","PG","5.99"
18115,"Madiun","Indonesia","Action","G","3.99"
18116,"Madiun","Indonesia","Drama","R","6.99"
18117,"Madiun","Indonesia","Animation","PG-13","2.99"
18118,"Lublin","Poland","Horror","PG-13","5.99"
18119,"Lublin","Poland","Drama","PG-13","7.99"
18120,"Siliguri (Shiliguri)","India","Comedy","PG-13","7.99"
18121,"Siliguri (Shiliguri)","India","Music","R","0.99"
18122,"Siliguri (Shiliguri)","India","Sports","NC-17","0.99"
18123,"Ueda","Japan","New","PG","4.99"
18124,"Ueda","Japan","Family","PG-13","2.99"
18125,"Ueda","Japan","Games","PG-13","0.99"
18126,"Joliet","United States","Children","R","1.99"
18127,"Joliet","United States","Sci-Fi","R","6.99"
18128,"Talavera","Philippines","Games","PG","5.99"
18129,"Talavera","Philippines","Children","PG","4.99"
18130,"Talavera","Philippines","Sports","PG","7.99"
18131,"Talavera","Philippines","Drama","NC-17","5.99"
18132,"Pontianak","Indonesia","Animation","PG","6.99"
18133,"Pontianak","Indonesia","Documentary","PG","2.99"
18134,"Pontianak","Indonesia","Games","R","0.99"
18135,"Pontianak","Indonesia","Action","NC-17","9.99"
18136,"Pontianak","Indonesia","Sports","G","6.99"
18137,"Eskisehir","Turkey","Sci-Fi","PG-13","4.99"
18138,"Eskisehir","Turkey","Music","NC-17","4.99"
18139,"Eskisehir","Turkey","Sports","PG","4.99"
18140,"Vijayawada","India","Classics","R","4.99"
18141,"Chapra","India","Drama","R","2.99"
18142,"Chapra","India","Family","PG-13","4.99"
18143,"Kamyin","Russian Federation","Children","PG","5.99"
18144,"Kamyin","Russian Federation","Travel","NC-17","0.99"
18145,"Kamyin","Russian Federation","Horror","PG-13","0.99"
18146,"Kamyin","Russian Federation","Sci-Fi","PG-13","8.99"
18147,"Kamyin","Russian Federation","Family","NC-17","0.99"
18148,"Kamyin","Russian Federation","Games","G","0.99"
18149,"Kamyin","Russian Federation","Action","G","8.99"
18150,"Kamyin","Russian Federation","Animation","NC-17","5.99"
18151,"Suihua","China","Animation","R","2.99"
18152,"Suihua","China","Action","PG","2.99"
18153,"Suihua","China","Sports","G","10.99"
18154,"Suihua","China","Foreign","G","4.99"
18155,"London","United Kingdom","Games","PG-13","6.99"
18156,"London","United Kingdom","Sci-Fi","G","4.99"
18157,"London","United Kingdom","Sci-Fi","NC-17","2.99"
18158,"Yangor","Nauru","Family","R","2.99"
18159,"Yangor","Nauru","Sci-Fi","PG-13","7.99"
18160,"Yangor","Nauru","Children","PG","1.99"
18161,"Zaoyang","China","Drama","PG-13","4.99"
18162,"Zaoyang","China","Classics","R","3.99"
18163,"Zaoyang","China","Drama","PG","0.99"
18164,"Zaoyang","China","Comedy","PG","0.99"
18165,"Zaoyang","China","Travel","PG","2.99"
18166,"Zaoyang","China","Family","PG-13","0.99"
18167,"Coquimbo","Chile","Action","R","4.99"
18168,"Coquimbo","Chile","Children","G","5.99"
18169,"Coquimbo","Chile","Travel","PG-13","4.99"
18170,"Coquimbo","Chile","Animation","NC-17","4.99"
18171,"Coquimbo","Chile","Music","NC-17","0.99"
18172,"Coquimbo","Chile","Classics","G","3.99"
18173,"Battambang","Cambodia","Foreign","R","4.99"
18174,"Battambang","Cambodia","Action","G","1.99"
18175,"Battambang","Cambodia","Horror","PG","10.99"
18176,"Battambang","Cambodia","Animation","R","0.99"
18177,"Battambang","Cambodia","Documentary","R","0.99"
18178,"Battambang","Cambodia","Sci-Fi","G","2.99"
18179,"Chungho","Taiwan","Family","NC-17","4.99"
18180,"Chungho","Taiwan","Animation","G","8.99"
18181,"Chungho","Taiwan","Classics","G","4.99"
18182,"Chungho","Taiwan","Family","PG","2.99"
18183,"Chungho","Taiwan","Drama","PG-13","0.99"
18184,"Sivas","Turkey","Drama","G","5.99"
18185,"Sivas","Turkey","Family","PG","0.99"
18186,"Isesaki","Japan","Games","R","2.99"
18187,"Isesaki","Japan","Comedy","R","8.99"
18188,"Isesaki","Japan","Comedy","PG","5.99"
18189,"Nha Trang","Vietnam","New","NC-17","0.99"
18190,"Nha Trang","Vietnam","Sci-Fi","PG-13","6.99"
18191,"Nha Trang","Vietnam","Action","G","4.99"
18192,"Yingkou","China","Family","PG","0.99"
18193,"Yingkou","China","Travel","PG-13","0.99"
18194,"Santa Rosa","Philippines","Animation","PG","3.99"
18195,"Santa Rosa","Philippines","Action","PG-13","8.99"
18196,"Santa Rosa","Philippines","Animation","NC-17","2.99"
18197,"Santa Rosa","Philippines","Games","NC-17","0.99"
18198,"Vinh","Vietnam","Foreign","PG-13","6.99"
18199,"Vinh","Vietnam","Classics","PG-13","8.99"
18200,"Vinh","Vietnam","Comedy","PG","7.99"
18201,"Vinh","Vietnam","Horror","PG","0.99"
18202,"Purwakarta","Indonesia","Animation","NC-17","1.99"
18203,"Purwakarta","Indonesia","Foreign","PG-13","4.99"
18204,"Purwakarta","Indonesia","Comedy","PG","2.99"
18205,"Udine","Italy","Games","G","2.99"
18206,"Cape Coral","United States","Horror","G","4.99"
18207,"Cape Coral","United States","Family","PG","0.99"
18208,"Cape Coral","United States","Animation","PG-13","7.99"
18209,"Cape Coral","United States","Foreign","PG","2.99"
18210,"Cape Coral","United States","Documentary","NC-17","2.99"
18211,"Cape Coral","United States","Horror","PG-13","4.99"
18212,"Cape Coral","United States","Drama","NC-17","2.99"
18213,"Cape Coral","United States","Documentary","PG","6.99"
18214,"Cape Coral","United States","Animation","NC-17","6.99"
18215,"Mogiljov","Belarus","Classics","PG","2.99"
18216,"Mogiljov","Belarus","Animation","NC-17","0.99"
18217,"Mogiljov","Belarus","Sci-Fi","G","0.99"
18218,"Mogiljov","Belarus","Travel","R","2.99"
18219,"Benguela","Angola","Sports","NC-17","2.99"
18220,"Benguela","Angola","Comedy","PG-13","4.99"
18221,"Bhimavaram","India","New","PG-13","1.99"
18222,"Bhimavaram","India","Animation","NC-17","0.99"
18223,"Bhimavaram","India","Animation","NC-17","0.99"
18224,"Ezeiza","Argentina","Drama","PG-13","1.99"
18225,"Ezeiza","Argentina","Family","PG","0.99"
18226,"Ezeiza","Argentina","Sci-Fi","G","2.99"
18227,"Kuwana","Japan","Games","NC-17","2.99"
18228,"Cam Ranh","Vietnam","Family","NC-17","4.99"
18229,"Cam Ranh","Vietnam","Sci-Fi","G","3.99"
18230,"Binzhou","China","Sports","PG","5.99"
18231,"Binzhou","China","Action","PG-13","0.99"
18232,"Binzhou","China","Games","NC-17","0.99"
18233,"Binzhou","China","Comedy","NC-17","2.99"
18234,"Binzhou","China","Sports","PG-13","6.99"
18235,"Binzhou","China","Documentary","PG","0.99"
18236,"Amroha","India","Documentary","PG","4.99"
18237,"Amroha","India","Foreign","PG","2.99"
18238,"Amroha","India","Action","G","0.99"
18239,"Amroha","India","Sci-Fi","PG-13","1.99"
18240,"Amroha","India","Music","R","4.99"
18241,"NDjamna","Chad","Animation","PG-13","4.99"
18242,"NDjamna","Chad","Foreign","PG-13","4.99"
18243,"Tonghae","South Korea","Horror","PG-13","4.99"
18244,"Tonghae","South Korea","Drama","G","2.99"
18245,"Tonghae","South Korea","Music","PG","2.99"
18246,"Aurora","United States","Family","R","2.99"
18247,"Aurora","United States","New","G","2.99"
18248,"Aurora","United States","Sci-Fi","PG","8.99"
18249,"Aurora","United States","Children","G","8.99"
18250,"Baicheng","China","Animation","PG-13","5.99"
18251,"Baicheng","China","Sports","PG-13","4.99"
18252,"Baicheng","China","Foreign","PG-13","4.99"
18253,"Baicheng","China","Action","R","2.99"
18254,"Valencia","Venezuela","Sports","NC-17","3.99"
18255,"Valencia","Venezuela","Animation","G","0.99"
18256,"Valencia","Venezuela","Action","R","4.99"
18257,"Ruse","Bulgaria","Foreign","R","2.99"
18258,"Ruse","Bulgaria","Action","G","4.99"
18259,"Ruse","Bulgaria","Music","R","2.99"
18260,"Ruse","Bulgaria","Sci-Fi","NC-17","3.99"
18261,"Ruse","Bulgaria","Animation","R","3.99"
18262,"Livorno","Italy","Music","PG","2.99"
18263,"Livorno","Italy","Animation","PG-13","6.99"
18264,"Pangkal Pinang","Indonesia","Games","NC-17","4.99"
18265,"Pangkal Pinang","Indonesia","Music","PG","10.99"
18266,"Beni-Mellal","Morocco","Music","NC-17","4.99"
18267,"Beni-Mellal","Morocco","Foreign","G","2.99"
18268,"Beni-Mellal","Morocco","Foreign","NC-17","4.99"
18269,"Beni-Mellal","Morocco","Family","G","2.99"
18270,"Beni-Mellal","Morocco","Comedy","R","5.99"
18271,"So Bernardo do Campo","Brazil","Travel","G","1.99"
18272,"So Bernardo do Campo","Brazil","Games","G","10.99"
18273,"So Bernardo do Campo","Brazil","Family","R","0.99"
18274,"So Bernardo do Campo","Brazil","Games","PG-13","2.99"
18275,"Konotop","Ukraine","Classics","R","2.99"
18276,"Sanya","China","Animation","PG-13","1.99"
18277,"Sanya","China","Music","NC-17","0.99"
18278,"Sanya","China","Comedy","PG","3.99"
18279,"Sanya","China","Drama","PG-13","5.99"
18280,"Kanazawa","Japan","Documentary","PG","8.99"
18281,"Tarlac","Philippines","Foreign","G","1.99"
18282,"Tarlac","Philippines","Horror","NC-17","2.99"
18283,"Tarlac","Philippines","Classics","PG-13","0.99"
18284,"Santiago de Compostela","Spain","Family","PG-13","2.99"
18285,"Zhoushan","China","Animation","G","6.99"
18286,"Zhoushan","China","Games","R","3.99"
18287,"Zhoushan","China","Music","NC-17","4.99"
18288,"Zhoushan","China","Horror","G","2.99"
18289,"Zhoushan","China","Action","PG","9.99"
18290,"Zhoushan","China","Animation","NC-17","10.99"
18291,"Alvorada","Brazil","Sci-Fi","PG","4.99"
18292,"Alvorada","Brazil","Foreign","G","3.99"
18293,"Haining","China","Action","PG-13","0.99"
18294,"Haining","China","Classics","PG","4.99"
18295,"Novi Sad","Yugoslavia","Foreign","PG-13","3.99"
18296,"Novi Sad","Yugoslavia","Comedy","PG-13","8.99"
18297,"Novi Sad","Yugoslavia","Children","G","6.99"
18298,"Rajkot","India","New","PG-13","4.99"
18299,"Rajkot","India","Music","R","6.99"
18300,"Rajkot","India","Family","PG-13","2.99"
18301,"Rajkot","India","New","G","6.99"
18302,"Chatsworth","South Africa","Animation","G","1.99"
18303,"Southport","United Kingdom","Action","G","6.99"
18304,"Southport","United Kingdom","Family","NC-17","5.99"
18305,"Southport","United Kingdom","Action","NC-17","0.99"
18306,"Southport","United Kingdom","Games","PG-13","4.99"
18307,"Southport","United Kingdom","Games","PG","6.99"
18308,"Vilnius","Lithuania","Sports","PG","0.99"
18309,"Vilnius","Lithuania","Classics","PG-13","6.99"
18310,"Vilnius","Lithuania","Comedy","PG","3.99"
18311,"Wroclaw","Poland","Documentary","R","4.99"
18312,"Wroclaw","Poland","Family","PG","1.99"
18313,"Wroclaw","Poland","New","PG-13","4.99"
18314,"Wroclaw","Poland","Foreign","PG-13","4.99"
18315,"Wroclaw","Poland","Sports","G","10.99"
18316,"Bilbays","Egypt","Animation","PG","4.99"
18317,"Bilbays","Egypt","Family","G","0.99"
18318,"Bilbays","Egypt","Travel","PG","4.99"
18319,"Bilbays","Egypt","Family","PG","1.99"
18320,"Avellaneda","Argentina","Travel","PG","4.99"
18321,"Avellaneda","Argentina","Drama","PG","1.99"
18322,"Garland","United States","Music","PG","2.99"
18323,"Garland","United States","Animation","R","2.99"
18324,"Garland","United States","Music","R","4.99"
18325,"Garland","United States","Animation","NC-17","4.99"
18326,"Garland","United States","Action","G","5.99"
18327,"Garland","United States","New","R","0.99"
18328,"Garland","United States","Animation","R","4.99"
18329,"Garland","United States","Documentary","R","4.99"
18330,"Garland","United States","Horror","PG","0.99"
18331,"Sokoto","Nigeria","Classics","PG-13","3.99"
18332,"Sokoto","Nigeria","Comedy","PG","4.99"
18333,"Sokoto","Nigeria","Documentary","G","3.99"
18334,"Sokoto","Nigeria","Foreign","PG","4.99"
18335,"Bucuresti","Romania","Classics","G","4.99"
18336,"Bucuresti","Romania","Horror","G","0.99"
18337,"Xintai","China","Horror","R","2.99"
18338,"Hunuco","Peru","Travel","NC-17","4.99"
18339,"Hunuco","Peru","Sports","R","5.99"
18340,"Hunuco","Peru","New","PG","5.99"
18341,"Tokat","Turkey","Games","G","5.99"
18342,"Tokat","Turkey","Animation","NC-17","4.99"
18343,"Tokat","Turkey","Sports","R","0.99"
18344,"Tokat","Turkey","Drama","PG-13","4.99"
18345,"Serpuhov","Russian Federation","Travel","R","4.99"
18346,"Serpuhov","Russian Federation","Travel","NC-17","2.99"
18347,"Barcelona","Venezuela","Drama","G","4.99"
18348,"Barcelona","Venezuela","Sci-Fi","G","4.99"
18349,"Barcelona","Venezuela","Documentary","NC-17","0.99"
18350,"Barcelona","Venezuela","Music","NC-17","4.99"
18351,"Barcelona","Venezuela","Comedy","G","1.99"
18352,"Leshan","China","Games","G","6.99"
18353,"Leshan","China","Documentary","R","5.99"
18354,"Monclova","Mexico","New","R","4.99"
18355,"Monclova","Mexico","Travel","PG-13","4.99"
18356,"Monclova","Mexico","Sports","PG-13","2.99"
18357,"Monclova","Mexico","Travel","NC-17","5.99"
18358,"Monclova","Mexico","Sci-Fi","R","6.99"
18359,"Monclova","Mexico","Games","PG","3.99"
18360,"Monclova","Mexico","Animation","PG-13","2.99"
18361,"Plock","Poland","Action","PG","4.99"
18362,"Plock","Poland","Music","NC-17","3.99"
18363,"Plock","Poland","Travel","NC-17","4.99"
18364,"Plock","Poland","Sports","G","4.99"
18365,"Plock","Poland","Sci-Fi","PG-13","2.99"
18366,"Plock","Poland","New","PG-13","10.99"
18367,"Czestochowa","Poland","Children","G","10.99"
18368,"Czestochowa","Poland","Classics","G","0.99"
